user_id;question_id;answer
21337;OE2;1️⃣
21337;OE3;🤷‍♂️
21337;OE4;🤷‍♂️
21337;OE5;3️⃣
21337;OE6;🤷‍♂️
21337;OE7;🤷‍♂️
21337;OE8;1️⃣
21342;FI1;3️⃣
21342;FI2;1️⃣
21342;FI3;1️⃣
21342;FI4;1️⃣
21342;FI5;4️⃣
21342;FI6;3️⃣
21342;II2;2️⃣
21342;OE1;1️⃣
21342;OE2;2️⃣
21342;OE3;3️⃣
21342;OE4;1️⃣
21342;OE5;3️⃣
21342;OE6;4️⃣
21342;OE7;2️⃣
21342;OE8;2️⃣
21342;TE1;4️⃣
21342;TE10;2️⃣
21342;TE2;2️⃣
21342;TE3;2️⃣
21342;TE4;3️⃣
21342;TE5;2️⃣
21342;TE6;1️⃣
21342;TE7;3️⃣
21342;TE8;2️⃣
21342;TE9;3️⃣
21344;DC1;1️⃣
21344;DC10;3️⃣
21344;DC2;🤷‍♂️
21344;DC3;1️⃣
21344;DC4;1️⃣
21344;DC5;1️⃣
21344;DC6;1️⃣
21344;DC7;1️⃣
21344;DC8;2️⃣
21344;DC9;1️⃣
21344;II2;3️⃣
21344;OE1;3️⃣
21344;OE2;3️⃣
21344;OE3;3️⃣
21344;OE4;3️⃣
21344;OE5;3️⃣
21344;OE6;3️⃣
21344;OE7;1️⃣
21344;OE8;2️⃣
21344;TE1;4️⃣
21344;TE10;1️⃣
21344;TE2;1️⃣
21344;TE3;1️⃣
21344;TE4;3️⃣
21344;TE5;2️⃣
21344;TE6;6️⃣
21344;TE7;1️⃣
21344;TE8;2️⃣
21344;TE9;2️⃣
21345;FI1;3️⃣
21345;FI2;1️⃣
21345;FI3;2️⃣
21345;FI4;3️⃣
21345;FI5;4️⃣
21345;FI6;4️⃣
21348;DC1;2️⃣
21348;DC10;1️⃣
21348;DC2;🤷‍♂️
21348;DC3;1️⃣
21348;DC4;4️⃣
21348;DC5;1️⃣
21348;DC6;2️⃣
21348;DC7;1️⃣
21348;DC8;2️⃣
21348;DC9;2️⃣
21348;FI1;4️⃣
21348;FI2;3️⃣
21348;FI3;1️⃣
21348;FI4;1️⃣
21348;FI5;4️⃣
21348;FI6;4️⃣
21348;II2;1️⃣
21348;OE1;4️⃣
21348;OE2;1️⃣
21348;OE3;3️⃣
21348;OE4;2️⃣
21348;OE5;2️⃣
21348;OE6;1️⃣
21348;OE7;1️⃣
21348;OE8;2️⃣
21348;TE1;1️⃣
21348;TE10;3️⃣
21348;TE2;2️⃣
21348;TE3;2️⃣
21348;TE4;4️⃣
21348;TE5;2️⃣
21348;TE6;7️⃣
21348;TE7;4️⃣
21348;TE8;🤷‍♂️
21348;TE9;1️⃣
21349;DC1;1️⃣
21349;DC10;2️⃣
21349;DC2;2️⃣
21349;DC3;1️⃣
21349;DC4;2️⃣
21349;DC5;1️⃣
21349;DC6;2️⃣
21349;DC7;2️⃣
21349;DC8;1️⃣
21349;DC9;2️⃣
21349;FI1;2️⃣
21349;FI2;1️⃣
21349;FI3;5️⃣
21349;FI4;3️⃣
21349;FI5;4️⃣
21349;FI6;3️⃣
21349;OE1;1️⃣
21349;OE2;1️⃣
21349;OE3;3️⃣
21349;OE4;3️⃣
21349;OE5;3️⃣
21349;OE6;1️⃣
21349;OE7;2️⃣
21349;OE8;1️⃣
21349;TE1;4️⃣
21349;TE10;3️⃣
21349;TE2;2️⃣
21349;TE3;2️⃣
21349;TE4;3️⃣
21349;TE5;2️⃣
21349;TE6;🤷‍♂️
21349;TE7;3️⃣
21349;TE8;2️⃣
21349;TE9;1️⃣
21351;II2;4️⃣
21352;DC1;1️⃣
21352;DC10;3️⃣
21352;DC2;2️⃣
21352;DC3;1️⃣
21352;DC4;1️⃣
21352;DC5;1️⃣
21352;DC6;2️⃣
21352;DC7;1️⃣
21352;DC8;2️⃣
21352;DC9;1️⃣
21352;FI1;2️⃣
21352;FI2;3️⃣
21352;FI3;1️⃣
21352;FI4;1️⃣
21352;FI5;2️⃣
21352;FI6;2️⃣
21352;II2;2️⃣
21352;OE1;3️⃣
21352;OE2;2️⃣
21352;OE3;3️⃣
21352;OE4;3️⃣
21352;OE5;3️⃣
21352;OE6;1️⃣
21352;OE7;1️⃣
21352;OE8;1️⃣
21352;TE1;1️⃣
21352;TE10;3️⃣
21352;TE2;1️⃣
21352;TE3;1️⃣
21352;TE4;3️⃣
21352;TE5;2️⃣
21352;TE6;2️⃣
21352;TE7;3️⃣
21352;TE8;2️⃣
21352;TE9;3️⃣
21355;TE1;1️⃣
21355;TE10;3️⃣
21355;TE2;1️⃣
21355;TE3;1️⃣
21355;TE4;2️⃣
21355;TE5;2️⃣
21355;TE6;2️⃣
21355;TE7;4️⃣
21355;TE8;2️⃣
21355;TE9;3️⃣
21358;FI1;3️⃣
21358;FI2;4️⃣
21358;FI3;1️⃣
21358;FI4;1️⃣
21358;FI5;4️⃣
21358;FI6;1️⃣
21358;TE1;1️⃣
21358;TE10;1️⃣
21358;TE2;1️⃣
21358;TE3;1️⃣
21358;TE4;2️⃣
21358;TE5;1️⃣
21358;TE6;2️⃣
21358;TE7;1️⃣
21358;TE8;3️⃣
21358;TE9;2️⃣
21359;FI1;2️⃣
21359;FI2;1️⃣
21359;FI3;1️⃣
21359;FI4;1️⃣
21359;FI5;4️⃣
21360;II2;🤷‍♂️
21361;DC1;1️⃣
21361;DC10;🤷‍♂️
21361;DC2;🤷‍♂️
21361;DC3;1️⃣
21361;DC4;1️⃣
21361;DC5;1️⃣
21361;DC6;3️⃣
21361;DC7;2️⃣
21361;DC8;2️⃣
21361;DC9;2️⃣
21361;FI1;4️⃣
21361;FI2;1️⃣
21361;FI3;1️⃣
21361;FI4;1️⃣
21361;FI5;4️⃣
21361;FI6;4️⃣
21361;II2;🤷‍♂️
21361;OE1;2️⃣
21361;OE2;2️⃣
21361;OE3;4️⃣
21361;OE4;2️⃣
21361;OE5;2️⃣
21361;OE6;1️⃣
21361;OE7;🤷‍♂️
21361;OE8;1️⃣
21361;TE1;1️⃣
21361;TE10;3️⃣
21361;TE2;2️⃣
21361;TE3;2️⃣
21361;TE4;3️⃣
21361;TE5;2️⃣
21361;TE6;1️⃣
21361;TE7;4️⃣
21361;TE8;2️⃣
21361;TE9;1️⃣
21363;FI1;1️⃣
21363;FI2;1️⃣
21363;FI3;9️⃣
21363;FI4;1️⃣
21363;FI5;4️⃣
21363;FI6;1️⃣
21363;OE1;2️⃣
21363;OE2;1️⃣
21363;OE3;3️⃣
21363;OE4;1️⃣
21363;OE5;2️⃣
21363;OE6;4️⃣
21363;OE7;1️⃣
21363;OE8;1️⃣
21363;TE1;2️⃣
21363;TE10;3️⃣
21363;TE2;1️⃣
21363;TE3;1️⃣
21363;TE4;2️⃣
21363;TE5;2️⃣
21363;TE6;7️⃣
21363;TE7;4️⃣
21363;TE8;1️⃣
21363;TE9;3️⃣
21365;FI1;2️⃣
21365;FI2;4️⃣
21365;FI3;1️⃣
21365;FI4;4️⃣
21365;FI5;3️⃣
21365;FI6;1️⃣
21365;OE1;1️⃣
21365;OE2;3️⃣
21365;OE3;3️⃣
21365;OE4;4️⃣
21365;OE5;2️⃣
21365;OE6;1️⃣
21365;OE7;2️⃣
21365;OE8;2️⃣
21365;TE1;4️⃣
21365;TE10;1️⃣
21365;TE2;2️⃣
21365;TE3;1️⃣
21365;TE4;4️⃣
21365;TE5;1️⃣
21365;TE6;2️⃣
21365;TE7;4️⃣
21365;TE8;3️⃣
21365;TE9;3️⃣
21367;FI1;2️⃣
21367;FI2;1️⃣
21367;FI3;🔟
21367;FI4;1️⃣
21367;FI5;5️⃣
21367;FI6;3️⃣
21369;DC1;1️⃣
21369;DC10;2️⃣
21369;DC2;1️⃣
21369;DC3;1️⃣
21369;DC4;4️⃣
21369;DC5;1️⃣
21369;DC6;1️⃣
21369;DC7;1️⃣
21369;DC8;2️⃣
21369;DC9;1️⃣
21369;FI1;3️⃣
21369;FI2;1️⃣
21369;FI3;2️⃣
21369;FI4;1️⃣
21369;FI5;4️⃣
21369;FI6;4️⃣
21369;II2;1️⃣
21369;OE1;1️⃣
21369;OE2;1️⃣
21369;OE3;3️⃣
21369;OE4;3️⃣
21369;OE5;3️⃣
21369;OE6;1️⃣
21369;OE7;1️⃣
21369;OE8;1️⃣
21369;TE1;1️⃣
21369;TE10;3️⃣
21369;TE2;1️⃣
21369;TE3;3️⃣
21369;TE4;4️⃣
21369;TE5;2️⃣
21369;TE6;2️⃣
21369;TE7;4️⃣
21369;TE8;3️⃣
21369;TE9;3️⃣
21372;DC1;1️⃣
21372;DC10;2️⃣
21372;DC2;1️⃣
21372;DC3;1️⃣
21372;DC4;1️⃣
21372;DC5;2️⃣
21372;DC6;3️⃣
21372;DC7;2️⃣
21372;DC8;1️⃣
21372;DC9;1️⃣
21372;FI1;2️⃣
21372;FI2;1️⃣
21372;FI3;3️⃣
21372;FI4;1️⃣
21372;FI5;5️⃣
21372;FI6;3️⃣
21372;II2;1️⃣
21372;OE1;3️⃣
21372;OE2;1️⃣
21372;OE3;3️⃣
21372;OE4;2️⃣
21372;OE5;3️⃣
21372;OE6;1️⃣
21372;OE7;1️⃣
21372;OE8;2️⃣
21372;TE1;4️⃣
21372;TE10;3️⃣
21372;TE2;1️⃣
21372;TE3;2️⃣
21372;TE4;2️⃣
21372;TE5;1️⃣
21372;TE6;2️⃣
21372;TE7;3️⃣
21372;TE8;2️⃣
21372;TE9;3️⃣
21373;DC1;1️⃣
21373;DC10;2️⃣
21373;DC2;2️⃣
21373;DC3;1️⃣
21373;DC4;1️⃣
21373;DC5;2️⃣
21373;DC6;1️⃣
21373;DC7;1️⃣
21373;DC8;2️⃣
21373;DC9;1️⃣
21373;FI1;2️⃣
21373;FI2;2️⃣
21373;FI3;🔟
21373;FI4;4️⃣
21373;FI5;4️⃣
21373;FI6;1️⃣
21373;II2;2️⃣
21373;OE1;2️⃣
21373;OE2;2️⃣
21373;OE3;🤷‍♂️
21373;OE4;2️⃣
21373;OE5;2️⃣
21373;OE6;4️⃣
21373;OE7;1️⃣
21373;OE8;1️⃣
21373;TE1;2️⃣
21373;TE10;1️⃣
21373;TE2;1️⃣
21373;TE3;1️⃣
21373;TE4;2️⃣
21373;TE5;1️⃣
21373;TE6;6️⃣
21373;TE7;1️⃣
21373;TE8;3️⃣
21373;TE9;3️⃣
21376;FI1;3️⃣
21376;FI2;🤷‍♂️
21376;FI3;1️⃣
21376;FI4;3️⃣
21376;FI5;4️⃣
21376;FI6;1️⃣
21376;OE1;3️⃣
21376;OE2;🤷‍♂️
21376;OE3;3️⃣
21376;OE4;4️⃣
21376;OE5;1️⃣
21376;OE6;4️⃣
21376;OE7;1️⃣
21376;OE8;1️⃣
21376;TE1;2️⃣
21376;TE10;3️⃣
21376;TE2;3️⃣
21376;TE3;1️⃣
21376;TE4;1️⃣
21376;TE5;1️⃣
21376;TE6;7️⃣
21376;TE7;1️⃣
21376;TE8;2️⃣
21376;TE9;1️⃣
21377;TE1;4️⃣
21377;TE10;1️⃣
21377;TE2;1️⃣
21377;TE3;1️⃣
21377;TE4;3️⃣
21377;TE5;2️⃣
21377;TE6;6️⃣
21377;TE7;4️⃣
21377;TE8;2️⃣
21377;TE9;3️⃣
21379;II2;1️⃣
21379;TE1;4️⃣
21379;TE10;1️⃣
21379;TE2;1️⃣
21379;TE3;1️⃣
21379;TE4;2️⃣
21379;TE5;2️⃣
21379;TE6;1️⃣
21379;TE7;1️⃣
21379;TE8;2️⃣
21379;TE9;2️⃣
21380;DC1;1️⃣
21380;DC10;2️⃣
21380;DC2;1️⃣
21380;DC3;1️⃣
21380;DC4;4️⃣
21380;DC5;1️⃣
21380;DC6;1️⃣
21380;DC7;1️⃣
21380;DC8;1️⃣
21380;DC9;4️⃣
21381;DC1;1️⃣
21381;DC10;2️⃣
21381;DC2;2️⃣
21381;DC3;2️⃣
21381;DC4;1️⃣
21381;DC5;1️⃣
21381;DC6;3️⃣
21381;DC7;2️⃣
21381;DC8;2️⃣
21381;DC9;2️⃣
21381;FI1;3️⃣
21381;FI2;4️⃣
21381;FI3;1️⃣
21381;FI4;1️⃣
21381;FI5;1️⃣
21381;FI6;2️⃣
21381;II2;2️⃣
21381;OE1;3️⃣
21381;OE2;1️⃣
21381;OE3;3️⃣
21381;OE4;1️⃣
21381;OE5;2️⃣
21381;OE6;4️⃣
21381;OE7;2️⃣
21381;OE8;1️⃣
21381;TE1;1️⃣
21381;TE10;1️⃣
21381;TE2;2️⃣
21381;TE3;2️⃣
21381;TE4;3️⃣
21381;TE5;1️⃣
21381;TE6;4️⃣
21381;TE7;3️⃣
21381;TE8;2️⃣
21381;TE9;3️⃣
21382;DC1;1️⃣
21382;DC10;3️⃣
21382;DC2;1️⃣
21382;DC3;1️⃣
21382;DC4;1️⃣
21382;DC5;1️⃣
21382;DC6;2️⃣
21382;DC7;1️⃣
21382;DC8;1️⃣
21382;DC9;2️⃣
21382;FI1;1️⃣
21382;FI2;1️⃣
21382;FI3;1️⃣
21382;FI4;1️⃣
21382;FI5;4️⃣
21382;FI6;3️⃣
21382;II2;2️⃣
21386;DC1;1️⃣
21386;DC10;2️⃣
21386;DC2;1️⃣
21386;DC3;1️⃣
21386;DC4;2️⃣
21386;DC5;1️⃣
21386;DC6;1️⃣
21386;DC7;1️⃣
21386;DC8;1️⃣
21386;DC9;1️⃣
21386;FI1;2️⃣
21386;FI2;4️⃣
21386;FI3;1️⃣
21386;FI4;1️⃣
21386;FI5;5️⃣
21386;FI6;2️⃣
21386;II2;4️⃣
21386;OE1;2️⃣
21386;OE2;🤷‍♂️
21386;OE3;3️⃣
21386;OE4;1️⃣
21386;OE5;2️⃣
21386;OE6;2️⃣
21386;OE7;🤷‍♂️
21386;OE8;1️⃣
21386;TE1;4️⃣
21386;TE10;1️⃣
21386;TE2;1️⃣
21386;TE3;2️⃣
21386;TE4;1️⃣
21386;TE5;1️⃣
21386;TE6;2️⃣
21386;TE7;4️⃣
21386;TE8;🤷‍♂️
21386;TE9;1️⃣
21389;FI1;2️⃣
21389;FI2;4️⃣
21389;FI3;1️⃣
21389;FI4;1️⃣
21389;FI5;🤷‍♂️
21389;FI6;2️⃣
21391;TE1;2️⃣
21391;TE10;3️⃣
21391;TE2;1️⃣
21391;TE3;1️⃣
21391;TE4;4️⃣
21391;TE5;1️⃣
21391;TE6;3️⃣
21391;TE7;4️⃣
21391;TE8;2️⃣
21391;TE9;3️⃣
21392;FI1;1️⃣
21392;FI2;1️⃣
21392;FI3;🔟
21392;FI4;1️⃣
21392;FI5;5️⃣
21392;FI6;2️⃣
21392;II2;🤷‍♂️
21392;OE1;2️⃣
21392;OE2;2️⃣
21392;OE3;3️⃣
21392;OE4;2️⃣
21392;OE5;3️⃣
21392;OE6;1️⃣
21392;OE7;2️⃣
21392;OE8;1️⃣
21392;TE1;2️⃣
21392;TE10;3️⃣
21392;TE2;2️⃣
21392;TE3;2️⃣
21392;TE4;3️⃣
21392;TE5;1️⃣
21392;TE6;1️⃣
21392;TE7;4️⃣
21392;TE8;3️⃣
21392;TE9;1️⃣
21393;FI1;4️⃣
21393;FI2;1️⃣
21393;II2;2️⃣
21394;FI1;2️⃣
21395;TE1;3️⃣
21395;TE10;3️⃣
21395;TE2;2️⃣
21395;TE3;3️⃣
21395;TE4;1️⃣
21395;TE5;2️⃣
21395;TE6;2️⃣
21395;TE7;4️⃣
21395;TE8;2️⃣
21395;TE9;2️⃣
21397;FI1;2️⃣
21397;FI2;1️⃣
21397;FI3;🔟
21397;FI4;2️⃣
21397;FI5;5️⃣
21397;FI6;2️⃣
21397;TE1;4️⃣
21397;TE10;3️⃣
21397;TE2;1️⃣
21397;TE3;1️⃣
21397;TE4;2️⃣
21397;TE5;1️⃣
21397;TE6;6️⃣
21397;TE7;1️⃣
21397;TE8;2️⃣
21397;TE9;3️⃣
21399;FI1;1️⃣
21399;FI2;1️⃣
21399;FI3;9️⃣
21399;FI4;🤷‍♂️
21399;FI5;5️⃣
21399;FI6;🤷‍♂️
21403;DC1;1️⃣
21403;DC10;🤷‍♂️
21403;DC2;2️⃣
21403;DC3;3️⃣
21403;DC4;2️⃣
21403;DC5;1️⃣
21403;DC6;1️⃣
21403;DC7;1️⃣
21403;DC8;1️⃣
21403;DC9;2️⃣
21403;FI1;2️⃣
21403;FI2;1️⃣
21403;FI3;1️⃣
21403;FI4;1️⃣
21403;FI5;5️⃣
21403;FI6;4️⃣
21403;II2;🤷‍♂️
21403;OE1;2️⃣
21403;OE2;2️⃣
21403;OE3;2️⃣
21403;OE4;2️⃣
21403;OE5;2️⃣
21403;OE6;1️⃣
21403;OE7;🤷‍♂️
21403;OE8;1️⃣
21403;TE1;2️⃣
21403;TE10;1️⃣
21403;TE2;1️⃣
21403;TE3;2️⃣
21403;TE4;2️⃣
21403;TE5;1️⃣
21403;TE6;6️⃣
21403;TE7;4️⃣
21403;TE8;2️⃣
21403;TE9;3️⃣
21407;DC1;1️⃣
21407;DC10;1️⃣
21407;DC2;1️⃣
21407;DC3;1️⃣
21407;DC4;4️⃣
21407;DC5;1️⃣
21407;DC6;1️⃣
21407;DC7;1️⃣
21407;DC8;1️⃣
21407;DC9;1️⃣
21407;FI1;4️⃣
21407;FI2;4️⃣
21407;FI3;1️⃣
21407;FI4;1️⃣
21407;FI5;5️⃣
21407;FI6;4️⃣
21407;II2;1️⃣
21407;OE1;2️⃣
21407;OE2;1️⃣
21407;OE3;1️⃣
21407;OE4;4️⃣
21407;OE5;2️⃣
21407;OE6;2️⃣
21407;OE7;1️⃣
21407;OE8;1️⃣
21407;TE1;4️⃣
21407;TE10;3️⃣
21407;TE2;4️⃣
21407;TE3;4️⃣
21407;TE4;1️⃣
21407;TE5;2️⃣
21407;TE6;2️⃣
21407;TE7;4️⃣
21407;TE8;1️⃣
21407;TE9;1️⃣
21408;FI1;2️⃣
21408;FI2;1️⃣
21408;FI3;3️⃣
21408;FI4;2️⃣
21408;FI5;4️⃣
21408;FI6;4️⃣
21408;II2;1️⃣
21409;FI1;4️⃣
21409;FI2;🤷‍♂️
21409;FI3;2️⃣
21409;FI4;1️⃣
21409;FI5;2️⃣
21409;FI6;4️⃣
21410;FI1;2️⃣
21410;FI2;1️⃣
21410;FI3;4️⃣
21410;FI4;3️⃣
21410;FI5;2️⃣
21410;FI6;4️⃣
21410;OE1;3️⃣
21410;OE2;1️⃣
21410;OE3;3️⃣
21410;OE4;2️⃣
21410;OE5;2️⃣
21410;OE6;1️⃣
21410;OE7;1️⃣
21410;OE8;1️⃣
21410;TE1;1️⃣
21410;TE10;1️⃣
21410;TE2;2️⃣
21410;TE3;2️⃣
21410;TE4;4️⃣
21410;TE5;1️⃣
21410;TE6;3️⃣
21410;TE7;3️⃣
21410;TE8;3️⃣
21410;TE9;2️⃣
21414;DC1;1️⃣
21414;DC10;3️⃣
21414;DC2;2️⃣
21414;DC3;1️⃣
21414;DC4;1️⃣
21414;DC5;1️⃣
21414;DC6;1️⃣
21414;DC7;1️⃣
21414;DC8;2️⃣
21414;DC9;1️⃣
21414;FI1;3️⃣
21414;FI2;1️⃣
21414;FI3;3️⃣
21414;FI4;1️⃣
21414;FI5;4️⃣
21414;FI6;4️⃣
21414;II2;1️⃣
21414;OE1;3️⃣
21414;OE2;1️⃣
21414;OE3;3️⃣
21414;OE4;2️⃣
21414;OE5;3️⃣
21414;OE6;4️⃣
21414;OE7;1️⃣
21414;OE8;2️⃣
21414;TE1;5️⃣
21414;TE10;3️⃣
21414;TE2;2️⃣
21414;TE3;3️⃣
21414;TE4;3️⃣
21414;TE5;2️⃣
21414;TE6;1️⃣
21414;TE7;4️⃣
21414;TE8;2️⃣
21414;TE9;3️⃣
21415;DC1;1️⃣
21415;DC10;2️⃣
21415;DC2;🤷‍♂️
21415;DC3;1️⃣
21415;DC4;1️⃣
21415;DC5;2️⃣
21415;DC6;1️⃣
21415;DC7;1️⃣
21415;DC8;2️⃣
21415;DC9;1️⃣
21415;FI1;2️⃣
21415;FI2;1️⃣
21415;FI3;1️⃣
21415;FI4;1️⃣
21415;FI5;1️⃣
21415;FI6;3️⃣
21415;II2;🤷‍♂️
21415;OE1;1️⃣
21415;OE2;3️⃣
21415;OE3;4️⃣
21415;OE4;2️⃣
21415;OE5;2️⃣
21415;OE6;4️⃣
21415;OE7;2️⃣
21415;OE8;2️⃣
21415;TE1;5️⃣
21415;TE10;1️⃣
21415;TE2;2️⃣
21415;TE3;🤷‍♂️
21415;TE4;2️⃣
21415;TE5;2️⃣
21415;TE6;🤷‍♂️
21415;TE7;4️⃣
21415;TE8;2️⃣
21415;TE9;1️⃣
21416;FI1;2️⃣
21422;DC1;1️⃣
21422;DC10;2️⃣
21422;DC2;2️⃣
21422;DC3;3️⃣
21422;DC4;3️⃣
21422;DC5;1️⃣
21422;DC6;1️⃣
21422;DC7;1️⃣
21422;DC8;2️⃣
21422;DC9;1️⃣
21423;DC1;1️⃣
21423;DC2;1️⃣
21423;DC3;4️⃣
21423;DC4;3️⃣
21423;DC5;1️⃣
21423;DC6;2️⃣
21426;II2;2️⃣
21427;DC1;1️⃣
21427;DC10;3️⃣
21427;DC2;2️⃣
21427;DC3;1️⃣
21427;DC4;1️⃣
21427;DC5;1️⃣
21427;DC6;1️⃣
21427;DC7;1️⃣
21427;DC8;2️⃣
21427;DC9;4️⃣
21427;FI1;4️⃣
21427;FI2;1️⃣
21427;FI3;1️⃣
21427;FI4;1️⃣
21427;FI5;4️⃣
21427;FI6;4️⃣
21427;TE1;4️⃣
21427;TE10;3️⃣
21427;TE2;1️⃣
21427;TE3;1️⃣
21427;TE4;3️⃣
21427;TE5;2️⃣
21427;TE6;5️⃣
21427;TE7;4️⃣
21427;TE8;🤷‍♂️
21427;TE9;1️⃣
21428;OE1;3️⃣
21428;OE2;2️⃣
21428;OE3;3️⃣
21428;OE4;3️⃣
21428;OE5;3️⃣
21428;OE6;1️⃣
21428;OE7;1️⃣
21428;OE8;2️⃣
21432;DC1;1️⃣
21432;DC10;2️⃣
21432;DC2;1️⃣
21432;DC3;4️⃣
21432;DC4;1️⃣
21432;DC5;1️⃣
21432;DC6;1️⃣
21432;DC7;1️⃣
21432;DC8;1️⃣
21432;DC9;1️⃣
21432;FI1;2️⃣
21432;FI2;4️⃣
21432;FI3;1️⃣
21432;FI4;4️⃣
21432;FI5;5️⃣
21432;FI6;2️⃣
21432;II2;1️⃣
21432;OE1;2️⃣
21432;OE2;4️⃣
21432;OE3;4️⃣
21432;OE4;4️⃣
21432;OE5;2️⃣
21432;OE6;2️⃣
21432;OE7;2️⃣
21432;OE8;1️⃣
21432;TE1;4️⃣
21432;TE10;3️⃣
21432;TE2;1️⃣
21432;TE3;3️⃣
21432;TE4;2️⃣
21432;TE5;2️⃣
21432;TE6;2️⃣
21432;TE7;4️⃣
21432;TE8;3️⃣
21432;TE9;1️⃣
21436;DC1;1️⃣
21436;DC10;2️⃣
21436;DC2;🤷‍♂️
21436;DC3;🤷‍♂️
21436;DC4;2️⃣
21436;DC5;1️⃣
21436;DC6;3️⃣
21436;DC7;2️⃣
21436;DC8;2️⃣
21436;DC9;2️⃣
21436;TE1;2️⃣
21436;TE10;3️⃣
21436;TE2;1️⃣
21436;TE3;1️⃣
21436;TE4;1️⃣
21436;TE5;1️⃣
21436;TE6;2️⃣
21436;TE7;2️⃣
21436;TE8;2️⃣
21436;TE9;3️⃣
21438;DC1;1️⃣
21438;DC10;2️⃣
21438;DC2;🤷‍♂️
21438;DC3;1️⃣
21438;DC4;2️⃣
21438;DC5;1️⃣
21438;DC6;2️⃣
21438;DC7;1️⃣
21438;DC8;1️⃣
21438;DC9;1️⃣
21438;FI1;2️⃣
21438;FI2;4️⃣
21438;FI3;6️⃣
21438;FI4;1️⃣
21438;FI5;4️⃣
21438;FI6;2️⃣
21438;II2;2️⃣
21438;OE1;2️⃣
21438;OE2;2️⃣
21438;OE3;2️⃣
21438;OE4;1️⃣
21438;OE5;3️⃣
21438;OE6;3️⃣
21438;OE7;2️⃣
21438;OE8;2️⃣
21438;TE1;2️⃣
21438;TE10;1️⃣
21438;TE2;2️⃣
21438;TE3;1️⃣
21438;TE4;1️⃣
21438;TE5;2️⃣
21438;TE6;4️⃣
21438;TE7;3️⃣
21438;TE8;2️⃣
21438;TE9;3️⃣
21439;DC1;1️⃣
21439;DC10;3️⃣
21439;DC2;1️⃣
21439;DC3;1️⃣
21439;DC4;2️⃣
21439;DC5;1️⃣
21439;DC6;1️⃣
21439;DC7;1️⃣
21439;DC8;2️⃣
21439;DC9;3️⃣
21439;FI1;3️⃣
21439;FI2;1️⃣
21439;FI3;🔟
21439;FI4;1️⃣
21439;FI5;4️⃣
21439;FI6;2️⃣
21439;II2;3️⃣
21439;TE1;2️⃣
21439;TE10;2️⃣
21439;TE2;1️⃣
21439;TE3;1️⃣
21439;TE4;4️⃣
21439;TE5;1️⃣
21439;TE6;2️⃣
21439;TE7;4️⃣
21439;TE8;3️⃣
21439;TE9;3️⃣
21440;FI1;1️⃣
21440;FI2;1️⃣
21440;FI3;🔟
21440;FI4;1️⃣
21440;FI5;5️⃣
21440;FI6;4️⃣
21441;DC1;1️⃣
21441;DC10;1️⃣
21441;DC2;1️⃣
21441;DC3;1️⃣
21441;DC4;4️⃣
21441;DC5;1️⃣
21441;DC6;1️⃣
21441;DC7;1️⃣
21441;DC8;2️⃣
21441;DC9;1️⃣
21441;FI1;3️⃣
21441;FI2;1️⃣
21441;FI3;1️⃣
21441;FI4;1️⃣
21441;FI5;5️⃣
21441;FI6;4️⃣
21445;FI1;2️⃣
21445;FI2;1️⃣
21445;FI3;3️⃣
21445;FI4;1️⃣
21445;FI5;4️⃣
21445;FI6;4️⃣
21445;II2;1️⃣
21445;TE1;1️⃣
21446;FI1;2️⃣
21446;FI2;1️⃣
21446;FI3;1️⃣
21446;FI4;1️⃣
21446;FI5;4️⃣
21446;FI6;4️⃣
21450;OE1;1️⃣
21450;OE2;1️⃣
21450;OE3;3️⃣
21450;OE4;1️⃣
21450;OE5;3️⃣
21450;OE6;🤷‍♂️
21450;OE7;1️⃣
21450;OE8;1️⃣
21453;DC1;1️⃣
21453;DC10;1️⃣
21453;DC2;🤷‍♂️
21453;DC3;1️⃣
21453;DC4;3️⃣
21453;DC5;1️⃣
21453;DC6;1️⃣
21453;DC7;1️⃣
21453;DC8;2️⃣
21453;DC9;1️⃣
21453;FI1;4️⃣
21453;FI2;1️⃣
21453;FI3;6️⃣
21453;FI4;1️⃣
21453;FI5;5️⃣
21453;FI6;3️⃣
21453;II2;🤷‍♂️
21453;OE1;3️⃣
21453;OE2;1️⃣
21453;OE3;🤷‍♂️
21453;OE4;1️⃣
21453;OE5;2️⃣
21453;OE6;🤷‍♂️
21453;OE7;2️⃣
21453;OE8;2️⃣
21453;TE1;4️⃣
21453;TE10;2️⃣
21453;TE2;3️⃣
21453;TE3;1️⃣
21453;TE4;3️⃣
21453;TE5;1️⃣
21453;TE6;2️⃣
21453;TE7;4️⃣
21453;TE8;2️⃣
21453;TE9;🤷‍♂️
21454;DC1;1️⃣
21454;DC10;2️⃣
21454;DC2;2️⃣
21454;DC3;3️⃣
21454;DC4;3️⃣
21454;DC5;1️⃣
21454;DC6;3️⃣
21454;DC7;3️⃣
21454;DC8;1️⃣
21454;DC9;1️⃣
21454;FI1;3️⃣
21454;FI2;🤷‍♂️
21454;FI3;1️⃣
21454;FI4;4️⃣
21454;FI5;5️⃣
21454;FI6;1️⃣
21454;II2;🤷‍♂️
21454;OE1;2️⃣
21454;OE2;2️⃣
21454;OE3;🤷‍♂️
21454;OE4;2️⃣
21454;OE5;2️⃣
21454;OE6;1️⃣
21454;OE7;2️⃣
21454;OE8;2️⃣
21454;TE1;5️⃣
21454;TE10;3️⃣
